Participant,Window,Start,Total_time_s,Pct_area1,Pct_area2,Pct_middle
P3,window_384,11490,29.99691659998894,100.0,0.0,0.0
P3,window_385,11520,29.99683220000565,79.56068407782138,13.98840974950994,6.450906172668683
P3,window_386,11550,29.996709600001573,38.868112054564826,57.90882677343062,3.223061172004558
P3,window_387,11580,29.996502700001002,7.9599439437143005,92.0400560562857,0.0
P3,window_388,11610,29.99594460000098,70.80298548088871,21.549871778358472,7.647142740752823
P3,window_389,11640,29.99817579999566,39.087945807692854,47.40246471924429,13.509589473062851
P3,window_390,11670,29.996655900001524,85.61695005475548,6.0317686946207285,8.351281250623796
P3,window_391,11700,29.99699349999428,100.0,0.0,0.0
P3,window_392,11730,30.026832600012423,97.99377773864519,1.900748266087863,0.10547399526694579
P3,window_393,11760,29.99687619999051,90.74318545209219,3.420802196681319,5.836012351226492
P3,window_394,11790,29.996878499999642,81.47999366003475,15.398885920760495,3.121120419204758
P3,window_395,11820,29.996832000002264,33.74636494945427,57.787172325425786,8.466462725119946
P3,window_396,11850,29.996969999998807,43.176758185912384,45.24255049759832,11.580691316489297
P3,window_397,11880,29.99652960000932,19.84515502073384,58.88573656878013,21.269108410486027
P3,window_398,11910,29.997153499990702,30.91258475577413,61.53057522606713,7.556840018158745
P3,window_399,11940,29.996448899999262,91.54339799202901,2.015841615196995,6.440760392773996
P3,window_400,11970,29.99699549999833,98.79541702769369,0.0,1.2045829723063148
P3,window_401,12000,29.99693710000813,93.8586326535183,0.0,6.1413673464817
P3,window_402,12030,30.027087999999523,96.57964235495953,0.0,3.4203576450404647
P3,window_403,12060,29.99668179999292,40.68561410014918,53.26539250752358,6.048993392327238
P3,window_404,12090,29.99691700001061,36.171126519477205,58.49373653967712,5.33513694084567
P3,window_405,12120,29.9965625,48.65215972669336,42.87737269886837,8.470467574438262
P3,window_406,12150,29.99700989998877,29.490920360089266,56.30198628573467,14.207093354176065
P3,window_407,12180,29.997054600000382,22.828575642926463,69.01210127481798,8.159323082255552
P3,window_408,12210,29.997054800003767,28.3857243879028,63.153470986698586,8.460804625398609
P3,window_409,12240,29.996481900006533,91.94216405755829,3.0216366807168473,5.036199261724859
P3,window_410,12270,29.99673330000043,100.0,0.0,0.0
P3,window_411,12300,30.026795599997044,90.44531178677343,9.055073129478972,0.4996150837475953
P3,window_412,12330,29.997321799993514,94.56188485465663,1.7106243797947864,3.7274907655485885
P3,window_413,12360,29.996472800001502,9.969394134902116,89.42612712784458,0.6044787372533006
P3,window_414,12390,29.99602950000763,43.11290165920437,45.605417877013906,11.281680463781727
P3,window_415,12420,29.99774889999628,20.138648803722564,45.024817178885414,34.836534017392026
P3,window_416,12450,29.99677419999242,41.70949955003274,47.72720794756717,10.563292502400088
P3,window_417,12480,23.528769100010393,26.257643456438128,60.12718786905591,13.615168674505965
P4,window_1184,35490,20.298126000002025,58.97096116163041,37.76306492537006,3.2659739129995273
P4,window_1185,35520,29.99615800000727,95.36820915531209,3.0221317010280404,1.6096591436598655
P4,window_1186,35550,30.001269999995827,100.0,0.0,0.0
P4,window_1187,35580,29.99441210000217,99.89967731353205,0.0,0.10032268646794448
P4,window_1188,35610,29.99841519999504,99.38514218580391,0.0,0.6148578141960863
