Participant,Timestamp,X,Y
P5,106973859.4592,465.793065921671,492.7668327339
P5,106973889.5507,465.304985997653,498.470768184621
P5,106973919.1231,464.044594568763,499.262176235681
P5,106973949.6133,207.690007587018,558.502264400829
P5,106973980.1009,152.509415895851,570.616518743858
P5,106974010.3278,151.653348075795,572.536800919303
P5,106974040.6177,153.282042285768,571.633315702868
P5,106974070.7081,153.322892779706,578.369614751388
P5,106974100.7711,155.60806462986,579.773297720349
P5,106974131.2309,164.547301487643,566.315645515854
P5,106974161.0118,170.037505140093,557.470212722692
P5,106974191.5777,179.082551103775,555.107626602075
P5,106974221.8586,179.690260672724,555.814091640807
P5,106974251.8314,183.470185253812,550.945835964698
P5,106974282.397,183.862941777315,552.25357076171
P5,106974312.3876,184.551541848734,552.290116782981
P5,106974342.7458,190.915804201701,558.68965904926
P5,106974372.6877,190.564826727396,557.166239714059
P5,106974402.935,189.342931180429,558.279389240517
P5,106974432.8141,204.086150804604,555.091613075159
P5,106974463.6887,311.36192767271,548.096911935845
P5,106974494.0321,534.170536060793,535.110147371208
P5,106974524.1816,677.941560994334,522.501241075424
P5,106974554.1508,679.411513717855,516.763001562334
P5,106974584.5706,680.966458390093,522.039565686883
P5,106974614.5789,683.186463433331,521.772419122036
P5,106974644.5164,688.953554100215,523.701611870338
P5,106974674.9808,689.619538336512,518.276253125161
P5,106974705.0885,681.281504320254,507.102037918607
P5,106974735.4634,671.371628301647,502.471862614608
P5,106974765.6035,670.174292566858,499.064399593995
P5,106974795.8419,668.859245791979,492.066563059157
P5,106974825.992,671.909800716972,491.987377141577
P5,106974855.9662,672.623951884103,490.70343114834
P5,106974886.3436,680.408443433525,488.715028326244
P5,106974916.7096,722.177370213756,516.565133571918
P5,106974946.7294,727.020740543922,519.724816067409
P5,106974981.1995,727.464118427026,517.473539544451
P5,106975007.0889,726.342465287576,523.157500687752
P5,106975037.415,723.117496811082,535.140417818667
P5,106975067.6017,714.604350328997,786.160265417387
P5,106975097.9869,712.132491599127,815.14635660269
P5,106975128.2674,711.975103455398,778.442555498776
P5,106975158.5979,705.455933625806,789.436756161093
P5,106975188.3663,702.08602517735,774.969499529265
P5,106975218.6209,703.402139367284,766.913448871382
P5,106975248.7065,703.114719177665,750.874772247866
P5,106975278.9858,727.692062283816,704.498789224699
P5,106975309.3441,718.085111860766,694.431107050381
P5,106975339.7444,712.094884774454,685.461048517729
P5,106975369.7191,714.623579950262,676.289708465491
P5,106975400.0217,722.206439696631,648.625102347532
P5,106975429.8956,725.869889104419,622.458736719637
P5,106975460.3805,726.814889085125,632.53365969439
P5,106975490.8069,729.06978698751,632.651152456667
P5,106975520.8506,727.982229327827,623.816501694126
P5,106975550.9609,721.058567925737,622.645358022756
P5,106975581.362,721.162553817084,615.625283286129
P5,106975611.1656,721.38417508406,611.680382719023
P5,106975641.6495,726.05655552974,607.65440369084
P5,106975670.8371,726.651633787642,607.799344112805
P5,106975700.992,283.344908423355,648.2060047794
P5,106975731.8497,240.205249123529,647.427074558225
P5,106975762.4938,223.218080450178,636.979252079797
P5,106975792.7785,217.623707240034,630.177669244002
P5,106975822.8839,221.965648861962,629.204100765461
P5,106975853.2227,222.631796873667,630.895852990212
P5,106975883.3185,225.812251585747,632.966409802158
P5,106975913.2375,223.887596318226,637.002763581184
P5,106975943.7532,221.262413593359,634.455278443023
P5,106975973.8435,218.168330873113,629.930851341109
P5,106976004.1626,621.379764995028,639.403614289318
P5,106976034.9532,1174.96917342287,696.545917163209
P5,106976064.6542,1194.6169624121,696.609677991869
P5,106976094.9502,1218.85516392981,703.008537423315
P5,106976124.8103,1221.07312324266,707.134027977686
P5,106976155.1905,1227.53069949667,698.016016827881
P5,106976185.5227,1243.41537497808,702.467983849925
P5,106976215.4312,1298.84243956683,727.057268115872
P5,106976245.7674,1313.71695926752,730.353000747291
P5,106976276.1381,1345.84994685074,739.588525541769
P5,106976306.0219,1344.83426797156,736.461274346604
P5,106976336.5415,1347.85566825544,736.40804764305
P5,106976366.3972,1348.60534656967,735.370949027762
P5,106976396.7002,1340.92359577889,748.157323357868
P5,106976427.1352,1339.5412807248,747.904686622806
P5,106976457.3211,1248.58668112516,679.033653586782
P5,106976487.852,1224.16105063724,657.372747541764
P5,106976517.9545,1225.33269515326,653.10544460184
P5,106976547.937,1222.96235001333,655.756209860354
P5,106976578.2423,1219.40241113321,651.197950599718
